Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Shipping_Delay_Days,Profit_Margin,Price_per_Unit,Cost_per_Unit,Units_Outlier,Profit_Margin_Outlier
2022-09-10,2028-03-07,Standard Class,168186,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2023-01-31,2028-07-25,Second Class,147970,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333333,3.75,1.3,False,False
2024-09-04,2030-03-01,Standard Class,120761,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-11-19,2030-05-14,Second Class,158876,United States,Carrollton,Texas,75007,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.7134670487106017,3.49,1.0,False,False
2024-11-19,2030-05-14,Second Class,158876,United States,Carrollton,Texas,75007,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2024-11-19,2030-05-14,Second Class,158876,United States,Carrollton,Texas,75007,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2024-11-19,2030-05-14,Second Class,158876,United States,Carrollton,Texas,75007,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2021-11-16,2027-05-13,Standard Class,139500,United States,Decatur,Illinois,62521,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2021-12-20,2027-06-14,Second Class,126634,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2022-03-28,2027-09-23,Standard Class,131534,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2022-03-28,2027-09-23,Standard Class,131534,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333334,3.75,1.3,False,False
2022-05-10,2027-11-05,Standard Class,144043,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333334,3.75,1.3,False,False
2022-06-25,2027-12-22,Standard Class,115945,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6944444444444444,3.6,1.1,False,False
2022-06-25,2027-12-22,Standard Class,115945,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2022-06-25,2027-12-22,Standard Class,115945,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2024-03-30,2029-09-22,Second Class,126634,United States,Lakewood,California,90712,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2024-04-14,2029-10-08,First Class,144932,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2024-04-14,2029-10-08,First Class,144932,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2024-04-14,2029-10-08,First Class,144932,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-09-15,2030-03-13,Standard Class,145737,United States,Lebanon,Tennessee,37087,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2024-12-05,2030-06-01,Standard Class,131212,United States,Bellevue,Washington,98006,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.14,False,False
2024-12-05,2030-06-01,Standard Class,131212,United States,Bellevue,Washington,98006,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2024-12-20,2030-06-14,Second Class,126634,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2021-07-22,2027-01-18,Standard Class,122679,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2022-05-08,2027-10-31,First Class,142055,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2022-12-03,2028-05-30,Standard Class,110093,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2022-12-03,2028-05-30,Standard Class,110093,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2023-06-26,2028-12-19,Second Class,158708,United States,Plano,Texas,75023,Sugar,Interior,Sweetarts,3.0,2,1.4,1.6,Sugar Shack,48.11914,-96.18115,2003,0.4666666666666666,1.5,0.8,False,False
2023-10-23,2029-04-19,Standard Class,151323,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.4899999999999998,1.0,False,False
2023-12-20,2029-06-15,Standard Class,151155,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2023-12-20,2029-06-15,Standard Class,151155,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2024-06-02,2029-11-27,Standard Class,127705,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-06-02,2029-11-27,Standard Class,127705,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307693,3.25,1.14,False,False
2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2024-07-17,2030-01-11,Standard Class,126662,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2021-11-18,2027-05-18,Standard Class,115336,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2007,0.7134670487106017,3.4899999999999998,1.0,False,False
2022-02-18,2027-08-15,Standard Class,111234,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2022-11-30,2028-05-25,First Class,158323,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.7134670487106017,3.49,1.0,False,False
2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333334,3.75,1.3,False,False
2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy'S,32.076176,-81.088371,2001,0.6492307692307692,3.25,1.1400000000000001,True,False
2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333333,3.75,1.3,False,False
2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2001,0.7134670487106017,3.49,1.0,False,False
2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333334,3.75,1.3,False,False
2021-07-12,2027-01-07,Standard Class,129924,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2021-07-12,2027-01-07,Standard Class,129924,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2023-02-23,2028-08-19,Standard Class,144400,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-05-12,2029-11-05,Second Class,158218,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2003,0.6492307692307692,3.25,1.14,False,False
2024-05-12,2029-11-05,Second Class,158218,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2021-10-31,2027-04-26,Second Class,167262,United States,Avondale,Arizona,85323,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2022-06-15,2027-12-08,First Class,106495,United States,Tampa,Florida,33614,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333334,3.75,1.3,False,False
2022-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.0999999999999999,True,False
2022-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.0999999999999999,False,False
2023-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666667,3.5999999999999996,1.2000000000000002,False,False
2023-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2023-11-24,2029-05-19,First Class,163573,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-10-03,2030-03-29,First Class,141789,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2024-12-19,2030-06-13,First Class,158729,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.7134670487106017,3.49,1.0,False,False
2022-09-15,2028-03-12,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333334,3.75,1.3,False,False
2022-09-15,2028-03-12,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2024-02-23,2029-08-23,Standard Class,136007,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2008,0.6944444444444444,3.6,1.1,False,False
2024-02-23,2029-08-23,Standard Class,136007,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2008,0.6533333333333333,3.75,1.3,False,False
2024-03-24,2029-09-15,Same Day,101637,United States,Beaumont,Texas,77705,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333334,3.75,1.3,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.14,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-12-24,2030-06-21,Standard Class,169411,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.49,1.0,False,False
2021-10-15,2027-04-09,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2021-10-15,2027-04-09,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2023-03-17,2028-09-08,Second Class,134544,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307692,3.25,1.14,False,False
2023-06-27,2028-12-19,Second Class,161928,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2023-09-22,2029-03-20,Standard Class,158617,United States,Lawrence,Indiana,46226,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2024-03-23,2029-09-17,Standard Class,135650,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2021-11-19,2027-05-15,Second Class,128062,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.1,False,False
2021-12-26,2027-06-20,Second Class,152030,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.0999999999999999,False,False
2022-06-14,2027-12-09,Standard Class,120439,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2022-07-04,2027-12-29,Standard Class,124268,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.0999999999999999,False,False
